x,y,kappa
250331.89842280812,3688297.582759907,0.3715116721809114
250332.1646851117,3688297.881233389,0.002417735233843294
250332.42916280497,3688298.18131402,0.019835283453456313
250332.68609112492,3688298.4878346594,0.23283315288574552
250332.94800798074,3688298.790159921,0.39903401006031675
250333.18065017794,3688299.1153253024,0.014842835886556428
250333.40955695222,3688299.4432661054,0.10420077618835252
250333.65805337095,3688299.7562552965,0.5549895505374278
250333.91189312065,3688300.0650183097,0.3058151517376506
250334.15722595152,3688300.380752517,0.0262664273308809
250334.40287888655,3688300.696253921,0.1357468209064154
250334.65439190224,3688301.007274651,0.0037669687969511135
250334.90310639734,3688301.320514643,0.11569024641185677
250335.1350498141,3688301.6463633673,0.2255687176959058
250335.3739413596,3688301.9671719503,0.2444152017112907
250335.62890197488,3688302.2753457865,0.05715453795241352
250335.88400925774,3688302.5834320714,0.09940311082343199
250336.14125195015,3688302.8897318626,0.22014139044030398
250336.40524789775,3688303.1902080216,0.06521336181217129
250336.66477814727,3688303.494463463,0.029603909806657502
250336.91437964563,3688303.807031413,0.3285653935491895
250337.15970563676,3688304.1225197082,0.4663167061800434
250337.41071699545,3688304.4338235073,0.21195446954062294
250337.65853599424,3688304.747724492,0.002918017607421682
250337.90989882674,3688305.0589093594,0.3943182556452374
250338.18050580146,3688305.3533642804,0.01743580909770881
250338.44624547212,3688305.6521946895,0.2721662670314258
250338.69754468038,3688305.9632820394,0.18929871015596691
250338.9631682624,3688306.262335985,0.19743794308469423
250339.21903556839,3688306.5693686805,0.021511979621944545
250339.46452684636,3688306.885105024,0.0752008672936491
250339.72467089715,3688307.188928185,0.07774955760691618
250339.9769648379,3688307.498954199,0.11344566110656248
250340.22868894605,3688307.8096908163,0.36855863248113413
250340.46849096403,3688308.129740026,0.06906873221198212
250340.7104392772,3688308.4482595464,0.3398988398006994
250340.9635134986,3688308.7578734504,0.1617706775104919
250341.2201148534,3688309.0646510087,0.19593499801412673
250341.49143185324,3688309.358554431,0.09584287526452487
250341.7544943513,3688309.6598598678,0.03408077613413524
250342.01958291486,3688309.9593783505,0.04025195586304846
250342.28611429888,3688310.2576423944,0.09036447807943242
250342.5543589805,3688310.554359674,0.23117219579892995
250342.79966854712,3688310.870124248,0.045816134036682964
250343.02886507098,3688311.1979440534,0.12061888279218698
250343.26270461228,3688311.5224625617,0.08784233413404637
250343.5052364832,3688311.8405439174,0.22826523819365938
250343.76378880872,3688312.1457236335,0.11447595824675266
250344.01349027318,3688312.4581658314,0.24857284973061325
250344.2603642972,3688312.7726788376,0.3397757263987276
250344.50351595,3688313.0894416203,0.4472540158352264
250344.75278952278,3688313.402191113,0.03750823894538569
250345.00463522188,3688313.7129571782,0.22397387424526968
250345.25175780593,3688314.027473082,0.31363501170614566
250345.49631286578,3688314.3438790664,0.32618718433584915
250345.74039244157,3688314.66068994,0.1427582902129756
250345.97545428658,3688314.984225578,0.22769793846911707
250346.21183714253,3688315.3069055714,0.374018691332254
250346.45481752857,3688315.624455894,0.3124209661416251
250346.70974035948,3688315.9325105282,0.0786433811825483
250346.96712353436,3688316.2386915423,0.20602265189729194
250347.2279962092,3688316.54186944,0.07798501448780538
250347.49204078512,3688316.8422942436,0.02487463964996448
